Time,Photovoltaic panel Power Output (kW),Wind Turbine Power Output (kW),Generator Power Output (kW),Generator Fuel (m??),Total Electrical Load Served (kW),Renewable Penetration (%),Excess Electrical Production (kW),Total Renewable Power Output (kW),Inverter Power Output (kW),Rectifier Power Output (kW),Battery Charge Power (kW),Battery Discharge Power (kW),Battery State of Charge (%)
11-01-07 9:00,52.32373,21.01976,0,0,6.283473,1167.244,0,73.34348,0,13.26265,65.58638,0,99.34736
11-01-07 10:00,49.99931,14.92019,0,0,3.787374,1714.103,49.46622,64.91949,0,0,11.66591,0,100
11-01-07 11:00,60.5219,14.41482,0,0,5.645074,1327.471,69.29165,74.93672,0,0,0,0,100
11-01-07 12:00,59.4258,6.671337,0,0,4.809491,1374.306,61.28764,66.09713,0,0,0,0,100
11-01-07 13:00,25.70358,1.679197,0,0,5.133533,533.4101,21.86543,27.38278,3.454335,0,0,0,100
11-01-07 14:00,21.69256,3.192082,0,0,5.235589,475.2979,19.422,24.88464,2.043506,0,0,0,100
11-01-07 15:00,18.54102,0.1816824,0,0,5.281534,354.4936,12.87451,18.7227,5.099852,0,0,0,100
11-01-07 16:00,9.001739,0,0,0,5.412436,166.3158,2.98792,9.001739,5.412436,0,0,0,100
11-01-07 17:00,0,0,0,0,7.063425,0,8.88E-16,0,7.063425,0,0,7.848249,99.31396
11-01-07 18:00,0,2.33639,0,0,7.729147,30.2283,8.88E-16,2.33639,5.392757,0,0,5.991952,98.79019
11-01-07 19:00,0,0,0,0,7.293204,0,1.78E-15,0,7.293204,0,0,8.10356,98.08183
11-01-07 20:00,0,1.212427,0,0,7.347827,16.50048,0,1.212427,6.135401,0,0,6.817112,97.48593
11-01-07 21:00,0,1.064727,0,0,5.184803,20.53553,0,1.064727,4.120076,0,0,4.577862,97.08577
11-01-07 22:00,0,2.097083,0,0,20.92776,10.02058,0,2.097083,18.83068,0,0,20.92297,95.25684
11-01-07 23:00,0,1.664728,0,0,24.45489,6.807344,3.55E-15,1.664728,22.79016,0,0,25.3224,93.04333
12-01-07 0:00,0,10.23565,0,0,21.24696,48.17464,1.78E-15,10.23565,11.01131,0,0,12.23479,91.97386
12-01-07 1:00,0,1.96709,0,0,21.16954,9.292074,3.55E-15,1.96709,19.20245,0,0,21.33606,90.10882
12-01-07 2:00,0,0,0,0,22.29148,0,0,0,22.29148,0,0,24.76831,87.94376
12-01-07 3:00,0,0.4143022,0,0,20.68176,2.003225,0,0.4143022,20.26746,0,0,22.5194,85.97527
12-01-07 4:00,0,0,0,0,24.284,0,0,0,24.284,0,0,26.98222,83.61668
12-01-07 5:00,0,0,0,0,9.040705,0,0,0,9.040705,0,0,10.04523,82.73861
12-01-07 6:00,0,0,0,0,3.461353,0,4.44E-16,0,3.461353,0,0,3.845948,82.40242
12-01-07 7:00,15.17799,0,0,0,3.561915,426.1188,0,15.17799,3.561915,0,11.22031,0,83.03013
12-01-07 8:00,25.1442,0,0,0,4.286551,586.5834,0,25.1442,4.286551,0,20.38136,0,84.17035
12-01-07 9:00,57.82926,0,0,0,6.339,912.2773,0,57.82926,6.339,0,50.78593,0,87.01152
12-01-07 10:00,60.93249,0,0,0,2.944848,2069.122,0,60.93249,2.944848,0,57.66043,0,90.23729
12-01-07 11:00,42.18785,0,0,0,6.165518,684.2546,0,42.18785,6.165518,0,35.33727,0,92.2142
12-01-07 12:00,28.98967,1.68695,0,0,7.108428,431.5527,0,30.67662,5.421479,0,22.9658,0,93.499
12-01-07 13:00,41.5248,0.9110669,0,0,7.391868,574.0884,0,42.43586,6.480801,0,34.32391,0,95.41922
12-01-07 14:00,17.72132,1.152102,0,0,4.934205,382.5018,0,18.87342,3.782104,0,13.51898,0,96.17553
12-01-07 15:00,12.03905,6.379925,0,0,7.022753,262.2757,0,18.41898,0.6428281,0,11.3248,0,96.80908
12-01-07 16:00,4.538196,25.05075,0,0,5.95448,496.9191,0,29.58895,0,17.18664,21.72484,0,98.02446
12-01-07 17:00,0,13.2117,0,0,4.751884,278.0307,0,13.2117,0,7.613832,7.613832,0,98.45041
12-01-07 18:00,0,22.46026,0,0,6.603209,340.1416,0,22.46026,0,14.27135,14.27135,0,99.24881
12-01-07 19:00,0,14.93159,0,0,8.707462,171.4803,0,14.93159,0,5.601712,5.601712,0,99.56219
12-01-07 20:00,0,12.39594,0,0,7.758956,159.7629,0,12.39594,0,4.173281,4.173281,0,99.79566
12-01-07 21:00,0,0,0,0,7.252007,0,1.78E-15,0,7.252007,0,0,8.057785,99.09131
12-01-07 22:00,0,0,0,0,28.3753,0,3.55E-15,0,28.3753,0,0,31.52811,96.33535
12-01-07 23:00,0,0,0,0,21.33965,0,0,0,21.33965,0,0,23.71072,94.26273
13-01-07 0:00,0,0,0,0,14.64074,0,0,0,14.64074,0,0,16.26749,92.84075
13-01-07 1:00,0,0,0,0,17.99281,0,3.55E-15,0,17.99281,0,0,19.99201,91.09319
13-01-07 2:00,0,0,0,0,26.4686,0,0,0,26.4686,0,0,29.40955,88.52242
13-01-07 3:00,0,0,0,0,20.0913,0,0,0,20.0913,0,0,22.32366,86.57105
13-01-07 4:00,0,0,0,0,17.69002,0,0,0,17.69002,0,0,19.65557,84.85291
13-01-07 5:00,0,0,0,0,5.722639,0,8.88E-16,0,5.722639,0,0,6.358488,84.2971
13-01-07 6:00,0,0,0,0,3.859152,0,0,0,3.859152,0,0,4.287947,83.92227
13-01-07 7:00,25.93981,0,0,0,3.08468,840.9241,0,25.93981,3.08468,0,22.51239,0,85.18171
13-01-07 8:00,38.09457,0,0,0,5.279142,721.6053,0,38.09457,5.279142,0,32.22886,0,86.98473
13-01-07 9:00,49.03612,6.891607,0,0,3.460125,1616.35,0,55.92772,0,3.088333,52.12445,0,89.90078
13-01-07 10:00,61.13409,4.368451,0,0,5.321493,1230.906,0,65.50255,0.9530421,0,60.07516,0,93.26163
13-01-07 11:00,78.63492,7.344072,0,0,4.324936,1987.983,0,85.979,0,2.717222,81.35214,0,97.81281
13-01-07 12:00,78.24915,10.95244,0,0,3.354378,2659.259,46.75119,89.20158,0,0,39.09602,0,100
13-01-07 13:00,75.28109,21.9108,0,0,3.303329,2942.24,93.88856,97.19189,0,0,0,0,100
13-01-07 14:00,60.19971,18.23437,0,0,4.396945,1783.831,74.03714,78.43408,0,0,0,0,100
13-01-07 15:00,40.51497,22.63374,0,0,3.910559,1614.825,59.23814,63.1487,0,0,0,0,100
13-01-07 16:00,13.71641,26.75874,0,0,4.332324,934.2595,36.14282,40.47515,0,0,0,0,100
13-01-07 17:00,0,11.41406,0,0,7.986136,142.9234,3.427919,11.41406,0,0,0,0,100
13-01-07 18:00,0,0.1223402,0,0,6.097501,2.006399,0,0.1223402,5.975161,0,0,6.639068,99.41966
13-01-07 19:00,0,0.1265466,0,0,7.296291,1.734396,8.88E-16,0.1265466,7.169744,0,0,7.966383,98.7233
13-01-07 20:00,0,0,0,0,6.390031,0,0,0,6.390031,0,0,7.100034,98.10267
13-01-07 21:00,0,2.080333,0,0,6.55074,31.75721,0,2.080333,4.470408,0,0,4.96712,97.66847
13-01-07 22:00,0,0.2400186,0,0,19.77042,1.214029,0,0.2400186,19.5304,0,0,21.70045,95.77158
13-01-07 23:00,0,0.454937,0,0,25.15215,1.80874,3.55E-15,0.454937,24.69722,0,0,27.44135,93.37286
14-01-07 0:00,0,0,0,0,28.43498,0,3.55E-15,0,28.43498,0,0,31.59443,90.61111
14-01-07 1:00,0,0,0,0,21.37078,0,0,0,21.37078,0,0,23.74531,88.53546
14-01-07 2:00,0,1.295655,0,0,20.92312,6.192457,0,1.295655,19.62746,0,0,21.80829,86.62914
14-01-07 3:00,0,1.280686,0,0,19.13914,6.691454,0,1.280686,17.85845,0,0,19.84272,84.89464
14-01-07 4:00,0,0,0,0,24.44105,0,0,0,24.44105,0,0,27.15672,82.52079
14-01-07 5:00,0,0,0,0,9.603467,0,0,0,9.603467,0,0,10.67052,81.58806
14-01-07 6:00,0,0.991944,0,0,3.64421,27.21972,8.88E-16,0.991944,2.652267,0,0,2.946963,81.33045
14-01-07 7:00,12.22934,0,0,0,4.568043,267.7151,0,12.22934,4.568043,0,7.153736,0,81.73066
14-01-07 8:00,41.03901,0,0,0,6.053997,677.8828,0,41.03901,6.053997,0,34.31234,0,83.65024
14-01-07 9:00,48.40233,0,0,0,5.155823,938.7896,0,48.40233,5.155823,0,42.67363,0,86.03757
14-01-07 10:00,36.2742,0,0,0,4.631121,783.2704,0,36.2742,4.631121,0,31.12852,0,87.77903
14-01-07 11:00,36.20015,0,0,0,4.43635,815.9894,0,36.20015,4.43635,0,31.27087,0,89.52846
14-01-07 12:00,55.96307,1.213499,0,0,3.826699,1494.149,0,57.17657,2.613199,0,53.05952,0,92.49683
14-01-07 13:00,59.23579,4.693053,0,0,4.828859,1323.891,0,63.92884,0.1358061,0,59.0849,0,95.80228
14-01-07 14:00,47.71531,13.20945,0,0,4.720084,1290.756,0,60.92476,0,7.640434,55.35574,0,98.8991
14-01-07 15:00,25.70317,3.324623,0,0,5.506588,527.1467,3.600275,29.02779,2.181966,0,19.67849,0,100
14-01-07 16:00,14.83459,0.7198314,0,0,4.674641,332.7404,10.44036,15.55442,3.954809,0,0,0,100
14-01-07 17:00,2.778361,0,0,0,6.923157,40.13141,0,2.778361,6.923157,0,0,4.914036,99.57045
14-01-07 18:00,0,0,0,0,6.715977,0,8.88E-16,0,6.715977,0,0,7.462197,98.91816
14-01-07 19:00,0,0,0,0,4.766337,0,8.88E-16,0,4.766337,0,0,5.29593,98.45523
14-01-07 20:00,0,0,0,0,8.735777,0,1.78E-15,0,8.735777,0,0,9.706419,97.60677
14-01-07 21:00,0,0,0,0,9.153503,0,1.78E-15,0,9.153503,0,0,10.17056,96.71773
14-01-07 22:00,0,0,0,0,31.31524,0,0,0,31.31524,0,0,34.79472,93.67623
14-01-07 23:00,0,0,0,0,13.58178,0,0,0,13.58178,0,0,15.09087,92.35709
15-01-07 0:00,0,0,0,0,18.68344,0,0,0,18.68344,0,0,20.75937,90.54247
15-01-07 1:00,0,0,0,0,27.1701,0,3.55E-15,0,27.1701,0,0,30.189,87.90356
15-01-07 2:00,0,0,0,0,20.46266,0,0,0,20.46266,0,0,22.73629,85.91612
15-01-07 3:00,0,0,0,0,24.74346,0,3.55E-15,0,24.74346,0,0,27.49273,83.51291
15-01-07 4:00,0,0,0,0,27.13314,0,0,0,27.13314,0,0,30.14794,80.87759
15-01-07 5:00,0,0,0,0,12.46336,0,1.78E-15,0,12.46336,0,0,13.84818,79.66708
15-01-07 6:00,0,0,0,0,3.147727,0,4.44E-16,0,3.147727,0,0,3.497474,79.36137
15-01-07 7:00,29.78708,0,0,0,2.804283,1062.199,0,29.78708,2.804283,0,26.67121,0,80.85346
15-01-07 8:00,52.76622,0,0,0,6.036463,874.1247,0,52.76622,6.036463,0,46.05903,0,83.43019
15-01-07 9:00,64.64205,0,0,0,4.706922,1373.34,0,64.64205,4.706922,0,59.41214,0,86.75395
15-01-07 10:00,70.29741,0,0,0,6.736063,1043.598,0,70.29741,6.736063,0,62.81289,0,90.26797
15-01-07 11:00,79.48451,0,0,0,4.766151,1667.688,0,79.48451,4.766151,0,74.18879,0,94.41839
15-01-07 12:00,70.7412,0,0,0,5.955735,1187.783,0,70.7412,5.955735,0,64.12372,0,98.00574
15-01-07 13:00,73.37926,0.3494468,0,0,3.78827,1946.237,33.91093,73.72871,3.438823,0,35.64741,0,100
15-01-07 14:00,63.48355,0,0,0,4.63099,1370.842,58.33801,63.48355,4.63099,0,0,0,100
15-01-07 15:00,38.68639,0,0,0,6.647753,581.947,31.3,38.68639,6.647753,0,0,0,100
15-01-07 16:00,30.12417,0,0,0,5.429421,554.832,24.09148,30.12417,5.429421,0,0,0,100
15-01-07 17:00,5.668285,0.3607791,0,0,8.026084,75.11838,1.78E-15,6.029065,7.665305,0,0,2.84872,99.75098
15-01-07 18:00,0,1.546187,0,0,6.956293,22.22717,8.88E-16,1.546187,5.410106,0,0,6.011229,99.22552
15-01-07 19:00,0,3.488912,0,0,8.642138,40.37094,8.88E-16,3.488912,5.153225,0,0,5.725806,98.72502
15-01-07 20:00,0,6.563776,0,0,7.720307,85.01962,0,6.563776,1.156531,0,0,1.285035,98.61269
15-01-07 21:00,0,1.137798,0,0,6.296659,18.06986,8.88E-16,1.137798,5.158861,0,0,5.732068,98.11163
15-01-07 22:00,0,0,0,0,23.52557,0,0,0,23.52557,0,0,26.13952,95.82671
15-01-07 23:00,0,0,0,0,24.99603,0,3.55E-15,0,24.99603,0,0,27.77337,93.39896
16-01-07 0:00,0,0,0,0,19.28437,0,3.55E-15,0,19.28437,0,0,21.42707,91.52597
16-01-07 1:00,0,0,0,0,20.10231,0,0,0,20.10231,0,0,22.3359,89.57352
16-01-07 2:00,0,0,0,0,14.04914,0,0,0,14.04914,0,0,15.61016,88.209
16-01-07 3:00,0,0,0,0,12.19908,0,0,0,12.19908,0,0,13.55453,87.02416
16-01-07 4:00,0,0,0,0,24.16813,0,3.55E-15,0,24.16813,0,0,26.85347,84.67683
16-01-07 5:00,0,0,0,0,9.77854,0,1.78E-15,0,9.77854,0,0,10.86504,83.72708
16-01-07 6:00,0,0.939516,0,0,1.169919,80.30607,0,0.939516,0.2304031,0,0,0.2560034,83.7047
16-01-07 7:00,20.69805,0.1628921,0,0,3.500273,595.9806,0,20.86094,3.33738,0,16.98985,0,84.65519
16-01-07 8:00,37.84428,2.327878,0,0,3.150368,1275.157,0,40.17215,0.8224896,0,36.9304,0,86.72123
16-01-07 9:00,31.43039,13.51168,0,0,4.493855,1000.078,0,44.94207,0,8.116038,39.54643,0,88.93362
16-01-07 10:00,27.34402,16.84263,0,0,4.501355,981.6302,0,44.18666,0,11.10715,38.45118,0,91.08473
16-01-07 11:00,52.85636,22.75724,0,0,3.373332,2241.511,0,75.61359,0,17.44551,70.30187,0,95.01772
16-01-07 12:00,54.53272,15.71779,0,0,4.62894,1517.637,0,70.25051,0,9.979969,64.51269,0,98.62682
16-01-07 13:00,15.45248,6.897378,0,0,1.609592,1388.542,0,22.34986,0,4.759007,20.21149,0,99.75753
16-01-07 14:00,8.765438,1.146324,0,0,3.674395,269.7522,1.622356,9.911762,2.528071,0,4.334114,0,100
16-01-07 15:00,10.65289,0.7951983,0,0,3.126326,366.1835,8.062752,11.44809,2.331128,0,0,0,100
16-01-07 16:00,9.48326,0.3245862,0,0,3.172539,309.1481,6.318867,9.807846,2.847953,0,0,0,100
16-01-07 17:00,1.966653,0,0,0,5.712305,34.42836,0,1.966653,5.712305,0,0,4.380352,99.6171
16-01-07 18:00,0,1.575656,0,0,5.67949,27.74291,0,1.575656,4.103834,0,0,4.559816,99.21851
16-01-07 19:00,0,0.8473375,0,0,6.362459,13.31777,8.88E-16,0.8473375,5.515121,0,0,6.127913,98.68286
16-01-07 20:00,0,0,0,0,5.61428,0,0,0,5.61428,0,0,6.238089,98.13757
16-01-07 21:00,0,0,0,0,3.786721,0,0,0,3.786721,0,0,4.207469,97.76978
16-01-07 22:00,0,0,0,0,19.13968,0,0,0,19.13968,0,0,21.26631,95.91084
16-01-07 23:00,0,0,0,0,14.99836,0,0,0,14.99836,0,0,16.66485,94.45412
17-01-07 0:00,0,0,0,0,18.3449,0,0,0,18.3449,0,0,20.38322,92.67236
17-01-07 1:00,0,0,0,0,19.64299,0,3.55E-15,0,19.64299,0,0,21.82555,90.76453
17-01-07 2:00,0,0.2051576,0,0,14.85577,1.380996,3.55E-15,0.2051576,14.65061,0,0,16.27846,89.34159
17-01-07 3:00,0,0,0,0,17.0145,0,3.55E-15,0,17.0145,0,0,18.90499,87.68906
17-01-07 4:00,0,0,0,0,18.68071,0,0,0,18.68071,0,0,20.75634,85.87469
17-01-07 5:00,0,0,0,0,6.920528,0,0,0,6.920528,0,0,7.689476,85.20253
17-01-07 6:00,0,0,0,0,2.388978,0,4.44E-16,0,2.388978,0,0,2.65442,84.9705
17-01-07 7:00,26.58874,0.006620883,0,0,2.832265,939.0139,0,26.59536,2.825644,0,23.44914,0,86.28234
17-01-07 8:00,48.15374,0,0,0,5.531584,870.5234,0,48.15374,5.531584,0,42.00753,0,88.63242
17-01-07 9:00,66.62009,3.101719,0,0,5.947112,1172.364,0,69.72181,2.845393,0,63.45855,0,92.18255
17-01-07 10:00,75.28885,10.35419,0,0,3.284271,2607.673,0,85.64304,0,6.36293,81.65178,0,96.75049
17-01-07 11:00,83.15926,27.2991,0,0,5.709847,1934.524,46.66354,110.4584,0,0,58.08498,0,100
17-01-07 12:00,79.20467,34.83024,0,0,3.679261,3099.397,110.3557,114.0349,0,0,0,0,100
17-01-07 13:00,69.96917,42.6698,0,0,4.123078,2731.915,108.5159,112.639,0,0,0,0,100
17-01-07 14:00,72.95476,42.35288,0,0,3.524279,3271.808,111.7834,115.3076,0,0,0,0,100
17-01-07 15:00,54.91037,43.72981,0,0,5.791081,1703.312,92.8491,98.64018,0,0,0,0,100
17-01-07 16:00,37.42236,48.01889,0,0,4.830504,1768.785,80.61074,85.44125,0,0,0,0,100
17-01-07 17:00,7.365353,31.16509,0,0,7.572937,508.7914,30.95751,38.53045,0,0,0,0,100
17-01-07 18:00,0,18.35736,0,0,6.084832,301.6904,12.27252,18.35736,0,0,0,0,100
17-01-07 19:00,0,18.41895,0,0,6.331981,290.8876,12.08697,18.41895,0,0,0,0,100
17-01-07 20:00,0,28.92415,0,0,6.192843,467.0578,22.73131,28.92415,0,0,0,0,100
17-01-07 21:00,0,27.62329,0,0,4.690379,588.9351,22.93291,27.62329,0,0,0,0,100
17-01-07 22:00,0,19.14132,0,0,21.80091,87.80057,4.44E-16,19.14132,2.659588,0,0,2.955098,99.74168
17-01-07 23:00,0,10.31933,0,0,15.39549,67.02826,8.88E-16,10.31933,5.076159,0,0,5.640177,99.24866
18-01-07 0:00,0,7.167726,0,0,24.56976,29.17295,7.11E-15,7.167726,17.40204,0,0,19.3356,97.55849
18-01-07 1:00,0,2.032173,0,0,24.22332,8.389327,3.55E-15,2.032173,22.19114,0,0,24.65683,95.40317
18-01-07 2:00,0,0,0,0,25.71822,0,3.55E-15,0,25.71822,0,0,28.5758,92.90528
18-01-07 3:00,0,0,0,0,18.80793,0,0,0,18.80793,0,0,20.8977,91.07855
18-01-07 4:00,0,0,0,0,25.06553,0,3.55E-15,0,25.06553,0,0,27.85058,88.64406
18-01-07 5:00,0,0.2478448,0,0,9.937539,2.494026,1.78E-15,0.2478448,9.689694,0,0,10.76633,87.70295
18-01-07 6:00,0,0,0,0,3.498861,0,0,0,3.498861,0,0,3.887623,87.36312
18-01-07 7:00,22.59794,0,0,0,4.457361,506.9802,0,22.59794,4.457361,0,17.64531,0,88.35027
18-01-07 8:00,50.72346,0,0,0,5.075369,999.4042,0,50.72346,5.075369,0,45.08416,0,90.87247
18-01-07 9:00,69.65087,0,0,0,4.898011,1422.023,0,69.65087,4.898011,0,64.20863,0,94.46456
18-01-07 10:00,80.26361,5.785087,0,0,6.269795,1372.432,0,86.0487,0.4847084,0,79.72504,0,98.92471
18-01-07 11:00,85.25092,2.472743,0,0,6.458729,1358.219,61.60123,87.72366,3.985987,0,19.22081,0,100
18-01-07 12:00,86.88335,8.393742,0,0,7.274303,1309.776,88.00279,95.2771,0,0,0,0,100
18-01-07 13:00,79.82343,20.28921,0,0,4.33429,2309.782,95.77835,100.1126,0,0,0,0,100
18-01-07 14:00,65.08641,13.59539,0,0,5.900676,1333.437,72.78113,78.68181,0,0,0,0,100
18-01-07 15:00,46.07998,14.19143,0,0,5.935987,1015.356,54.33542,60.27141,0,0,0,0,100
18-01-07 16:00,34.3728,11.71596,0,0,5.241684,879.2737,40.84707,46.08875,0,0,0,0,100
18-01-07 17:00,12.00645,9.413692,0,0,9.354295,228.9872,12.06584,21.42014,0,0,0,0,100
18-01-07 18:00,0,2.524594,0,0,4.252028,59.37388,2.22E-16,2.524594,1.727434,0,0,1.919371,99.83222
18-01-07 19:00,0,4.874037,0,0,5.931653,82.16997,0,4.874037,1.057616,0,0,1.175128,99.7295
18-01-07 20:00,0,0,0,0,6.767332,0,0,0,6.767332,0,0,7.519258,99.07222
18-01-07 21:00,0,0,0,0,8.228432,0,0,0,8.228432,0,0,9.142702,98.27303
18-01-07 22:00,0,0,0,0,21.02109,0,0,0,21.02109,0,0,23.35676,96.23135
18-01-07 23:00,0,0,0,0,21.04726,0,0,0,21.04726,0,0,23.38585,94.18713
19-01-07 0:00,0,0,0,0,21.60095,0,3.55E-15,0,21.60095,0,0,24.00106,92.08914
19-01-07 1:00,0,1.809049,0,0,30.78211,5.87695,0,1.809049,28.97306,0,0,32.19229,89.27512
19-01-07 2:00,0,1.334668,0,0,14.73453,9.058098,1.78E-15,1.334668,13.39986,0,0,14.88873,87.97366
19-01-07 3:00,0,1.75098,0,0,26.20779,6.681142,0,1.75098,24.45681,0,0,27.17424,85.59829
19-01-07 4:00,0,0.2832869,0,0,28.23323,1.003381,0,0.2832869,27.94994,0,0,31.05549,82.88364
19-01-07 5:00,0,0.8971097,0,0,11.19579,8.012918,1.78E-15,0.8971097,10.29868,0,0,11.44298,81.88338
19-01-07 6:00,0,0.4571584,0,0,3.12919,14.60948,8.88E-16,0.4571584,2.672032,0,0,2.968925,81.62386
19-01-07 7:00,26.55719,2.046059,0,0,4.528226,631.6656,0,28.60325,2.482168,0,23.79923,0,82.95528
19-01-07 8:00,51.04568,0.9771929,0,0,3.506554,1483.59,0,52.02287,2.529361,0,48.23528,0,85.65377
19-01-07 9:00,65.757,2.077849,0,0,6.040746,1122.955,0,67.83485,3.962898,0,61.35378,0,89.08615
19-01-07 10:00,71.54245,3.22258,0,0,4.348243,1719.431,0,74.76503,1.125663,0,70.29171,0,93.01856
19-01-07 11:00,80.87698,17.73764,0,0,7.922952,1244.67,0,98.61462,0,8.833221,89.7102,0,98.03732
19-01-07 12:00,86.14345,10.12929,0,0,5.772706,1667.723,55.41712,96.27274,0,0,35.08291,0,100
19-01-07 13:00,74.47035,13.7711,0,0,4.348001,2029.472,83.89345,88.24145,0,0,0,0,100
19-01-07 14:00,68.99069,7.264058,0,0,3.861701,1974.641,72.39305,76.25475,0,0,0,0,100
19-01-07 15:00,54.04733,6.181482,0,0,7.187358,837.9826,52.92969,60.22881,1.005875,0,0,0,100
19-01-07 16:00,28.74417,4.83187,0,0,5.868289,572.1607,27.5926,33.57604,1.036419,0,0,0,100
19-01-07 17:00,4.32113,15.31459,0,0,7.20331,272.593,12.43241,19.63572,0,0,0,0,100
19-01-07 18:00,0,8.472044,0,0,7.166022,118.2252,1.306022,8.472044,0,0,0,0,100
19-01-07 19:00,0,14.80466,0,0,7.71264,191.9532,7.092019,14.80466,0,0,0,0,100
19-01-07 20:00,0,26.00164,0,0,5.346787,486.3041,20.65486,26.00164,0,0,0,0,100
19-01-07 21:00,0,14.13841,0,0,6.458021,218.928,7.680394,14.13841,0,0,0,0,100
19-01-07 22:00,0,18.64228,0,0,23.72875,78.5641,0,18.64228,5.086471,0,0,5.651634,99.50597
19-01-07 23:00,0,10.33471,0,0,32.85919,31.45149,3.55E-15,10.33471,22.52448,0,0,25.0272,97.31828
20-01-07 0:00,0,8.874632,0,0,18.18882,48.79168,0,8.874632,9.314188,0,0,10.3491,96.41364
20-01-07 1:00,0,9.622418,0,0,18.80191,51.17788,1.78E-15,9.622418,9.17949,0,0,10.19943,95.52208
20-01-07 2:00,0,4.620247,0,0,25.55218,18.08162,0,4.620247,20.93193,0,0,23.2577,93.48906
20-01-07 3:00,0,6.800544,0,0,27.4711,24.75527,3.55E-15,6.800544,20.67055,0,0,22.96728,91.48143
20-01-07 4:00,0,4.320765,0,0,21.28732,20.29737,0,4.320765,16.96655,0,0,18.85172,89.83355
20-01-07 5:00,0,0,0,0,12.60964,0,0,0,12.60964,0,0,14.01071,88.60883
20-01-07 6:00,0,0,0,0,3.657248,0,8.88E-16,0,3.657248,0,0,4.063609,88.25362
20-01-07 7:00,32.245,0,0,0,3.234783,996.8211,0,32.245,3.234783,0,28.65079,0,89.85647
20-01-07 8:00,49.4124,0,0,0,4.014762,1230.768,0,49.4124,4.014762,0,44.95155,0,92.37124
20-01-07 9:00,66.61231,0.1060869,0,0,4.829446,1381.492,0,66.7184,4.72336,0,61.36413,0,95.80421
20-01-07 10:00,79.86064,0.7714024,0,0,7.369354,1094.153,0,80.63205,6.597952,0,72.52959,0,99.86181
20-01-07 11:00,81.06651,0,0,0,6.24088,1298.96,71.66203,81.06651,6.24088,0,2.470171,0,100
20-01-07 12:00,81.49986,2.921723,0,0,2.446247,3451.065,81.97534,84.42159,0,0,0,0,100
20-01-07 13:00,82.26888,7.91608,0,0,4.426186,2037.532,85.75877,90.18496,0,0,0,0,100
20-01-07 14:00,63.30219,22.87064,0,0,4.238163,2033.259,81.93466,86.17283,0,0,0,0,100
20-01-07 15:00,54.17495,13.32053,0,0,5.173734,1304.58,62.32175,67.49548,0,0,0,0,100
20-01-07 16:00,35.98676,2.206256,0,0,4.918048,776.5889,32.97365,38.19301,2.711792,0,0,0,100
20-01-07 17:00,3.320427,7.838156,0,0,6.541193,170.5894,4.61739,11.15858,0,0,0,0,100
20-01-07 18:00,0,2.149761,0,0,6.483307,33.1584,0,2.149761,4.333547,0,0,4.815052,99.5791
20-01-07 19:00,0,0,0,0,7.42028,0,0,0,7.42028,0,0,8.244756,98.85841
20-01-07 20:00,0,0,0,0,7.481644,0,1.78E-15,0,7.481644,0,0,8.312938,98.13175
20-01-07 21:00,0,0,0,0,6.027328,0,0,0,6.027328,0,0,6.697031,97.54635
20-01-07 22:00,0,0,0,0,26.85815,0,0,0,26.85815,0,0,29.84238,94.93774
20-01-07 23:00,0,0,0,0,19.59488,0,0,0,19.59488,0,0,21.77209,93.03458
21-01-07 0:00,0,0,0,0,21.30816,0,0,0,21.30816,0,0,23.67574,90.96503
21-01-07 1:00,0,0,0,0,22.6605,0,3.55E-15,0,22.6605,0,0,25.17833,88.76412
21-01-07 2:00,0,0,0,0,18.60789,0,3.55E-15,0,18.60789,0,0,20.67543,86.95683
21-01-07 3:00,0,0,0,0,20.17597,0,0,0,20.17597,0,0,22.41774,84.99723
21-01-07 4:00,0,0,0,0,27.79668,0,0,0,27.79668,0,0,30.88521,82.29747
21-01-07 5:00,0,0,0,0,10.44132,0,0,0,10.44132,0,0,11.60147,81.28336
21-01-07 6:00,0,0,0,0,2.829184,0,4.44E-16,0,2.829184,0,0,3.143537,81.00857
21-01-07 7:00,20.64952,0,0,0,4.472621,461.6871,0,20.64952,4.472621,0,15.67994,0,81.88577
21-01-07 8:00,49.88501,2.149564,0,0,3.791863,1372.269,0,52.03457,1.642299,0,48.06023,0,84.57446
21-01-07 9:00,51.99646,0,0,0,4.701085,1106.052,0,51.99646,4.701085,0,46.77303,0,87.19113
21-01-07 10:00,54.70433,0.7876593,0,0,5.809729,955.1562,0,55.49199,5.022069,0,49.12425,0,89.93935
21-01-07 11:00,66.96506,1.623272,0,0,4.829368,1420.234,0,68.58833,3.206095,0,63.40273,0,93.48636
21-01-07 12:00,76.21914,1.345412,0,0,5.773125,1343.545,0,77.56455,4.427713,0,71.29945,0,97.47514
21-01-07 13:00,72.50974,8.040714,0,0,3.983013,2022.35,31.43567,80.55045,0,0,45.13177,0,100
21-01-07 14:00,65.03114,2.018499,0,0,5.737135,1168.696,60.89932,67.04964,3.718636,0,0,0,100
21-01-07 15:00,34.79866,9.42363,0,0,7.635813,579.1432,36.58648,44.22229,0,0,0,0,100
21-01-07 16:00,17.32339,2.086964,0,0,7.009667,276.9083,11.85371,19.41035,4.922703,0,0,0,100
21-01-07 17:00,6.396495,1.887077,0,0,5.719778,144.8233,2.137938,8.283572,3.832701,0,0,0,100
